Timestamp,counts_0,counts_1,humidity,temperature,pressure,Soil Moisture Value,Soil Moisture (%),Soil Temperature (°C)
2025-06-07 17:31:20,35,39,91.52,24.5,97.45,343.2,47.6,27.486
2025-06-07 17:36:20,30,39,93.02,24.6,97.56,338.8,48.6,26.748
2025-06-07 17:41:20,43,25,89.86,23.4,97.64,341.8,48.0,25.936
2025-06-07 17:46:20,39,26,90.93,21.9,97.61,345.6,47.2,25.060000000000002
2025-06-07 17:51:20,43,27,93.27,21.2,97.58,336.6,48.8,24.26
2025-06-07 17:56:20,38,26,93.34,21.0,97.51,340.8,48.0,23.662
2025-06-07 18:01:20,35,30,92.65,21.0,97.49,339.2,48.6,23.186
2025-06-07 18:06:20,44,35,94.65,21.1,97.48,341.0,48.0,22.848000000000003
2025-06-07 18:11:20,34,30,94.22,21.0,97.44,341.0,47.8,22.636000000000003
2025-06-07 18:16:20,35,36,95.22,20.8,97.40,337.0,48.6,22.464
2025-06-07 18:21:20,43,39,94.86,20.8,97.38,339.4,48.4,22.346
2025-06-07 18:26:20,26,39,95.36,20.7,97.37,342.2,47.8,22.25
2025-06-07 18:31:20,35,35,96.24,20.8,97.36,340.0,48.6,22.122000000000003
2025-06-07 18:36:20,36,34,96.98,20.8,97.37,338.4,48.8,22.084
2025-06-07 18:41:20,38,27,96.69,20.6,97.36,340.4,48.2,22.06
2025-06-07 18:46:20,34,33,96.9,20.8,97.36,336.4,49.0,22.036
2025-06-07 18:51:20,27,43,96.87,20.9,97.31,341.8,48.0,22.072
2025-06-07 18:56:20,40,23,96.46,20.9,97.30,337.2,49.0,22.134
2025-06-07 19:01:20,36,30,96.77,20.8,97.31,338.6,48.6,22.202
2025-06-07 19:06:20,36,43,96.63,20.9,97.30,340.0,48.4,22.274
2025-06-07 19:11:20,27,39,97.23,20.9,97.29,338.2,48.6,22.41
2025-06-07 19:16:20,39,32,97.12,21.0,97.29,336.2,49.0,22.612000000000002
2025-06-07 19:21:20,36,26,97.33,21.3,97.30,339.4,48.4,22.862000000000002
2025-06-07 19:26:20,27,35,96.94,21.3,97.31,336.0,49.4,23.072000000000003
2025-06-07 19:31:20,38,29,96.5,21.3,97.33,338.8,48.6,23.226
2025-06-07 19:36:20,36,37,96.3,21.3,97.33,337.8,48.8,23.286
2025-06-07 19:41:20,41,29,95.67,21.3,97.32,335.4,49.4,23.31
2025-06-07 19:46:20,33,40,95.6,21.4,97.33,336.8,49.0,23.31
2025-06-07 19:51:20,36,30,95.33,21.5,97.33,335.0,49.2,23.31
2025-06-07 19:56:20,39,37,95.09,21.5,97.33,337.8,48.8,23.31
2025-06-07 20:01:20,41,34,95.49,21.6,97.34,335.4,49.4,23.31
2025-06-07 20:06:20,33,32,95.6,21.7,97.35,337.6,48.8,23.25
2025-06-07 20:11:20,33,28,95.49,21.6,97.34,335.2,49.4,23.148000000000003
2025-06-07 20:16:20,33,29,95.64,21.7,97.35,336.2,49.0,23.048
2025-06-07 20:21:20,35,30,95.6,21.4,97.36,336.8,49.0,22.898000000000003
2025-06-07 20:26:20,34,32,95.24,21.4,97.36,338.2,48.6,22.762
2025-06-07 20:31:20,32,36,95.41,21.5,97.37,336.2,49.0,22.636000000000003
2025-06-07 20:36:20,46,27,96.31,21.4,97.37,338.0,48.8,22.488
2025-06-07 20:41:20,39,42,96.62,21.4,97.38,335.2,49.2,22.346
2025-06-07 20:46:20,39,34,96.7,21.3,97.38,337.2,49.0,22.238
2025-06-07 20:51:20,29,37,96.9,21.4,97.38,335.6,49.0,22.108
2025-06-07 20:56:20,41,46,97.25,21.2,97.39,336.4,49.0,21.988
2025-06-07 21:01:20,33,35,97.37,21.1,97.39,338.4,48.6,21.872000000000003
2025-06-07 21:06:20,36,35,97.41,21.1,97.39,337.8,48.8,21.774
2025-06-07 21:11:20,36,33,97.65,21.1,97.39,336.8,48.8,21.701999999999998
2025-06-07 21:16:20,50,33,97.93,21.1,97.40,337.2,48.8,21.596
2025-06-07 21:21:20,32,30,97.65,21.1,97.40,335.8,49.0,21.535999999999998
2025-06-07 21:26:20,36,38,97.93,21.1,97.40,337.2,48.8,21.476
2025-06-07 21:31:20,28,25,97.81,21.0,97.40,337.4,48.8,21.412000000000003
2025-06-07 21:36:20,28,39,97.4,21.0,97.41,337.0,49.0,21.358
2025-06-07 21:41:20,33,41,97.84,20.9,97.41,336.4,48.8,21.322
2025-06-07 21:46:20,33,38,97.56,20.9,97.42,338.0,48.8,21.274
2025-06-07 21:51:20,28,26,98.13,20.9,97.41,336.2,49.2,21.201999999999998
2025-06-07 21:56:20,33,38,98.13,20.9,97.41,339.4,48.4,21.162
2025-06-07 22:01:20,35,26,97.75,20.8,97.43,341.0,48.4,21.108
2025-06-07 22:06:20,30,33,97.59,20.8,97.43,339.4,48.4,21.072
2025-06-07 22:11:20,32,28,97.94,20.7,97.42,339.6,48.4,21.06
2025-06-07 22:16:20,40,40,97.98,20.7,97.43,339.8,48.4,21.024
2025-06-07 22:21:20,34,34,98.0,20.8,97.42,338.8,48.6,21.0
2025-06-07 22:26:20,25,36,97.85,20.6,97.42,338.4,48.4,20.964
2025-06-07 22:31:20,32,24,97.6,20.6,97.42,340.0,48.0,20.912000000000003
2025-06-07 22:36:20,40,27,98.08,20.5,97.42,337.8,48.6,20.884000000000004
2025-06-07 22:41:20,37,39,98.08,20.5,97.42,339.0,48.4,20.834
2025-06-07 22:46:20,44,24,97.83,20.5,97.43,340.6,48.0,20.81
2025-06-07 22:51:20,42,40,97.95,20.5,97.43,339.4,48.4,20.762
2025-06-07 22:56:20,23,33,98.14,20.4,97.44,341.8,48.0,20.738
2025-06-07 23:01:20,40,34,98.1,20.4,97.45,339.6,48.2,20.69
2025-06-07 23:06:20,28,39,98.45,20.3,97.45,341.6,47.8,20.676000000000002
2025-06-07 23:11:20,34,29,98.14,20.4,97.45,341.4,47.8,20.608
2025-06-07 23:16:20,41,34,98.45,20.3,97.46,340.4,48.0,20.572
2025-06-07 23:21:20,27,28,98.43,20.2,97.46,344.0,47.6,20.56
2025-06-07 23:26:20,34,37,98.51,20.2,97.46,342.5,47.75,20.515
2025-06-07 23:31:20,29,41,98.65,20.1,97.46,344.2,47.6,20.5
2025-06-07 23:36:20,44,32,98.55,20.2,97.45,342.0,47.8,20.44
2025-06-07 23:41:20,31,27,98.55,20.2,97.45,338.8,48.4,20.412
2025-06-07 23:46:20,45,42,98.4,20.1,97.45,339.6,48.2,20.44
2025-06-07 23:51:20,39,31,98.62,20.0,97.45,341.8,47.8,20.384000000000004
2025-06-07 23:56:20,29,52,98.41,19.9,97.45,343.2,47.8,20.426000000000002
2025-06-08 00:01:20,44,38,98.64,20.2,97.45,343.8,47.4,20.44
2025-06-08 00:06:20,35,31,98.52,20.1,97.45,342.8,47.6,20.464
2025-06-08 00:11:20,47,30,98.48,20.1,97.46,338.4,48.4,20.5
2025-06-08 00:16:20,21,35,98.75,20.0,97.47,341.8,48.0,20.464
2025-06-08 00:21:20,30,37,98.44,20.1,97.47,342.0,47.8,20.451999999999998
2025-06-08 00:26:20,25,32,98.41,20.0,97.46,342.8,47.8,20.44
2025-06-08 00:31:20,30,30,98.71,20.0,97.44,344.0,47.4,20.44
2025-06-08 00:36:20,27,25,98.67,19.9,97.44,341.6,48.0,20.398000000000003
2025-06-08 00:41:20,29,40,98.41,20.0,97.44,341.2,48.0,20.37
2025-06-08 00:46:20,36,33,98.72,19.9,97.43,342.4,47.8,20.334
2025-06-08 00:51:20,27,29,98.37,19.9,97.43,342.4,47.8,20.31
2025-06-08 00:56:20,33,25,98.07,19.9,97.42,340.2,48.4,20.262
2025-06-08 01:01:20,26,43,97.98,19.8,97.42,343.0,47.8,20.25
2025-06-08 01:06:20,33,38,98.16,19.8,97.42,341.0,48.2,20.214
2025-06-08 01:11:20,31,29,98.64,19.7,97.42,343.4,47.8,20.19
2025-06-08 01:16:20,34,35,98.72,19.6,97.41,340.4,48.4,20.176000000000002
2025-06-08 01:21:20,30,25,98.5,19.6,97.40,343.0,47.8,20.134000000000004
2025-06-08 01:26:20,33,28,98.29,19.7,97.39,343.8,47.8,20.12
2025-06-08 01:31:20,34,38,98.28,19.6,97.39,342.2,48.0,20.108
2025-06-08 01:36:20,35,30,98.72,19.5,97.39,342.8,48.0,20.06
2025-06-08 01:41:20,38,38,98.45,19.5,97.38,341.2,48.2,20.024
2025-06-08 01:46:20,33,36,98.41,19.5,97.37,343.8,47.8,20.0
2025-06-08 01:51:20,39,29,98.44,19.4,97.37,342.2,48.0,19.964
2025-06-08 01:56:20,34,26,98.73,19.2,97.36,344.0,47.6,19.94
2025-06-08 02:01:20,32,31,98.61,19.3,97.36,342.4,47.6,19.94
2025-06-08 02:06:20,45,31,98.67,19.4,97.34,341.0,48.2,19.912000000000003
2025-06-08 02:11:20,40,40,98.61,19.3,97.34,341.0,48.2,19.884000000000004
2025-06-08 02:16:20,33,37,99.18,19.2,97.32,340.2,48.0,19.898000000000003
2025-06-08 02:21:20,27,33,99.29,19.4,97.32,339.8,48.2,19.87
2025-06-08 02:26:20,39,31,98.97,19.3,97.31,342.6,47.8,19.898000000000003
2025-06-08 02:31:20,25,21,98.9,19.5,97.31,339.2,48.4,19.87
2025-06-08 02:36:20,29,39,99.38,19.5,97.31,340.4,48.0,19.87
2025-06-08 02:41:20,38,35,99.43,19.5,97.30,341.2,48.0,19.898000000000003
2025-06-08 02:46:20,40,39,99.38,19.4,97.30,343.8,47.4,19.912
2025-06-08 02:51:20,34,32,99.16,19.4,97.28,337.0,48.6,19.926000000000002
2025-06-08 02:56:20,29,32,99.38,19.5,97.27,342.4,47.8,19.951999999999998
2025-06-08 03:01:20,28,31,99.29,19.6,97.26,342.4,47.8,19.988
2025-06-08 03:06:20,37,26,99.03,19.6,97.25,340.6,48.0,20.0
2025-06-08 03:11:20,31,37,99.6,19.5,97.24,339.2,48.4,20.0
2025-06-08 03:16:20,30,40,99.12,19.7,97.24,338.0,48.4,20.0
2025-06-08 03:21:20,33,29,99.47,19.5,97.23,340.4,48.0,19.964
2025-06-08 03:26:20,33,35,99.34,19.5,97.23,338.6,48.4,19.94
2025-06-08 03:31:20,34,30,99.07,19.6,97.22,342.6,47.8,19.94
2025-06-08 03:36:20,40,27,99.11,19.4,97.22,342.2,47.8,19.94
2025-06-08 03:41:20,26,32,99.5,19.3,97.21,340.0,48.2,19.94
2025-06-08 03:46:20,45,36,99.42,19.4,97.21,342.0,47.8,19.94
2025-06-08 03:51:20,28,34,99.33,19.4,97.20,339.6,48.4,19.94
2025-06-08 03:56:20,33,22,99.24,19.4,97.19,340.2,48.0,19.988
2025-06-08 04:01:20,27,36,99.51,19.4,97.16,337.8,48.6,20.0
2025-06-08 04:06:20,41,26,99.73,19.5,97.16,342.6,47.8,20.036
2025-06-08 04:11:20,42,31,99.56,19.5,97.16,342.0,47.8,20.06
2025-06-08 04:16:20,40,38,99.29,19.7,97.16,343.4,47.8,20.084
2025-06-08 04:21:20,33,43,98.98,19.8,97.16,342.0,47.8,20.12
2025-06-08 04:26:20,37,40,99.03,19.6,97.16,341.6,48.0,20.12
2025-06-08 04:31:20,46,40,99.51,19.6,97.16,338.4,48.6,20.12
2025-06-08 04:36:20,37,25,99.16,19.7,97.15,342.2,47.8,20.134000000000004
2025-06-08 04:41:20,32,40,99.33,19.7,97.14,342.4,47.8,20.134
2025-06-08 04:46:20,34,38,98.99,19.6,97.15,343.8,47.6,20.12
2025-06-08 04:51:20,32,26,99.25,19.6,97.15,342.0,48.0,20.134
2025-06-08 04:56:20,31,28,99.03,19.5,97.12,341.4,48.0,20.12
2025-06-08 05:01:20,31,30,99.34,19.5,97.13,342.4,47.8,20.12
2025-06-08 05:06:20,35,34,98.89,19.4,97.11,344.0,47.6,20.084
2025-06-08 05:11:20,39,28,97.97,19.5,97.12,343.0,47.8,20.072
2025-06-08 05:16:20,21,32,97.36,19.6,97.15,343.8,47.6,20.06
2025-06-08 05:21:20,41,34,96.0,19.9,97.11,341.6,48.0,20.06
2025-06-08 05:26:20,41,39,95.91,19.9,97.13,343.0,47.6,20.048
2025-06-08 05:31:20,40,37,95.29,20.2,97.11,339.8,48.2,20.048000000000002
2025-06-08 05:36:20,34,35,95.54,20.1,97.11,343.5,47.75,20.06
2025-06-08 05:41:20,35,35,96.31,20.2,97.08,340.6,48.4,20.06
2025-06-08 05:46:20,47,28,95.63,20.5,97.06,341.8,48.0,20.072
2025-06-08 05:51:20,31,38,95.29,20.6,97.07,342.6,48.0,20.134
2025-06-08 05:56:20,33,33,96.02,20.7,97.06,345.0,47.4,20.19
2025-06-08 06:01:20,28,41,96.3,20.7,97.07,344.0,47.6,20.238
2025-06-08 06:06:20,33,28,96.73,20.6,97.06,343.0,47.8,20.274
2025-06-08 06:11:20,22,32,96.98,20.8,97.06,343.8,47.6,20.334
2025-06-08 06:16:20,26,33,97.16,20.7,97.07,342.6,47.6,20.37
2025-06-08 06:21:20,23,42,97.1,20.8,97.09,343.2,47.8,20.398000000000003
2025-06-08 06:26:20,31,33,97.3,20.8,97.12,344.2,47.6,20.44
2025-06-08 06:31:20,40,40,97.48,20.9,97.13,342.4,48.2,20.464000000000002
2025-06-08 06:36:20,37,25,97.75,20.8,97.15,341.2,48.2,20.512
2025-06-08 06:41:20,26,36,97.85,21.1,97.16,342.2,48.0,20.596
2025-06-08 06:46:20,42,30,97.17,21.3,97.19,342.0,47.8,20.7
2025-06-08 06:51:20,34,32,97.01,21.5,97.19,343.0,47.8,20.786
2025-06-08 06:56:20,33,36,97.19,21.6,97.20,342.8,47.8,20.912
2025-06-08 07:01:20,38,27,96.8,21.7,97.23,343.2,47.8,21.012
2025-06-08 07:06:20,30,28,96.74,21.8,97.22,342.8,47.8,21.096
2025-06-08 07:11:20,33,28,96.73,21.9,97.23,344.2,47.8,21.226
2025-06-08 07:16:20,31,33,97.32,21.8,97.23,342.2,47.8,21.298000000000002
2025-06-08 07:21:20,50,20,96.73,21.9,97.26,342.2,47.8,21.412
2025-06-08 07:26:20,50,36,96.0,21.9,97.26,342.8,47.8,21.5
2025-06-08 07:31:20,24,35,94.93,22.0,97.27,344.0,47.8,21.636
2025-06-08 07:36:20,37,39,94.19,22.2,97.26,342.8,47.8,21.75
2025-06-08 07:41:20,39,31,94.22,22.3,97.24,343.8,47.8,21.886
2025-06-08 07:46:20,38,30,93.4,22.3,97.25,342.4,48.0,22.012
2025-06-08 07:51:20,37,45,93.28,22.4,97.26,342.6,47.8,22.108
2025-06-08 07:56:20,29,30,93.02,22.4,97.27,344.0,47.6,22.214000000000002
2025-06-08 08:01:20,34,29,93.31,22.4,97.28,344.6,47.6,22.310000000000002
2025-06-08 08:06:20,32,36,93.46,22.4,97.28,342.8,47.6,22.412
2025-06-08 08:11:20,34,40,94.07,22.3,97.27,342.8,47.8,22.524
2025-06-08 08:16:20,32,22,92.99,22.3,97.26,340.4,48.4,22.622
2025-06-08 08:21:20,36,49,92.24,22.4,97.26,343.2,47.8,22.726
2025-06-08 08:26:20,38,32,92.35,22.5,97.28,341.0,48.2,22.848000000000003
2025-06-08 08:31:20,28,40,92.05,22.5,97.26,344.0,47.6,23.148000000000003
2025-06-08 08:36:20,38,21,91.65,22.5,97.27,341.8,48.2,23.524
2025-06-08 08:41:20,39,43,91.31,22.6,97.29,342.8,48.0,23.848000000000003
2025-06-08 08:46:20,28,26,86.22,22.7,97.30,341.2,48.0,23.988
2025-06-08 08:51:20,24,37,83.06,22.7,97.31,341.4,48.2,24.11
2025-06-08 08:56:20,32,31,83.12,22.5,97.30,342.6,48.0,24.226
2025-06-08 09:01:20,30,27,83.03,22.4,97.31,343.4,47.6,24.25
2025-06-08 09:06:20,29,33,80.95,22.5,97.33,344.8,47.2,24.238
2025-06-08 09:11:20,36,24,81.57,22.3,97.32,343.6,47.8,24.134000000000004
2025-06-08 09:16:20,39,44,83.39,22.1,97.34,340.8,48.2,24.084
2025-06-08 09:21:20,31,31,83.18,22.0,97.35,344.4,47.6,24.048000000000002
2025-06-08 09:26:20,45,34,83.35,22.1,97.35,339.6,48.6,24.072
2025-06-08 09:31:20,37,27,84.48,22.1,97.35,342.4,48.0,24.2
2025-06-08 09:36:20,29,23,85.81,22.2,97.36,341.8,48.2,24.374
2025-06-08 09:41:20,45,39,83.96,22.5,97.35,342.8,47.8,24.686
2025-06-08 09:46:20,32,40,84.59,22.6,97.34,343.0,48.0,25.024
2025-06-08 09:51:20,39,37,81.94,22.7,97.34,343.4,47.8,25.362000000000002
2025-06-08 09:56:20,36,26,80.74,22.9,97.34,343.6,47.6,25.560000000000002
2025-06-08 10:01:20,29,34,79.64,23.0,97.35,343.6,47.8,25.619999999999997
2025-06-08 10:06:20,37,28,78.93,23.0,97.35,344.0,47.6,25.56
2025-06-08 10:11:20,41,28,78.52,22.8,97.35,343.4,47.8,25.698
2025-06-08 10:16:20,33,43,78.29,23.0,97.34,341.2,48.0,25.936
2025-06-08 10:21:20,41,36,76.67,23.3,97.34,342.8,48.0,26.286
2025-06-08 10:26:20,37,37,75.54,23.6,97.33,340.8,48.2,26.724
2025-06-08 10:31:20,45,37,73.65,23.9,97.35,343.8,47.6,27.286
2025-06-08 10:36:20,44,38,75.42,24.5,97.34,342.0,48.2,27.622000000000003
2025-06-08 10:41:20,46,39,73.67,24.2,97.34,342.8,47.8,27.786
2025-06-08 10:46:20,25,24,73.94,24.1,97.34,343.0,47.8,27.786
2025-06-08 10:51:20,34,32,77.81,24.0,97.33,342.4,47.8,27.998
2025-06-08 10:56:20,28,36,72.6,24.3,97.34,343.6,47.6,28.498
2025-06-08 11:01:20,32,36,72.96,24.6,97.36,345.2,47.4,29.160000000000004
2025-06-08 11:06:20,29,25,70.16,25.1,97.36,341.2,48.2,29.512
2025-06-08 11:11:20,28,43,70.23,25.1,97.36,341.8,48.0,29.836000000000002
2025-06-08 11:16:20,31,34,71.52,24.8,97.38,341.8,48.0,30.112000000000002
2025-06-08 11:21:20,33,44,72.98,24.5,97.39,341.6,48.2,30.148000000000003
2025-06-08 11:26:20,37,37,72.3,24.4,97.38,343.0,47.6,30.060000000000002
2025-06-08 11:31:20,35,42,73.47,24.2,97.37,343.2,47.6,29.924
2025-06-08 11:36:20,33,32,73.38,24.4,97.37,341.8,48.0,29.871999999999996
2025-06-08 11:41:20,49,37,74.2,24.4,97.37,340.6,48.4,29.897999999999996
2025-06-08 11:46:20,23,23,72.07,24.3,97.36,340.4,48.2,30.310000000000002
2025-06-08 11:51:20,33,37,73.19,24.6,97.36,343.5,47.5,30.470000000000002
2025-06-08 11:56:20,32,30,72.12,24.6,97.35,340.2,48.2,30.798000000000002
2025-06-08 12:01:20,38,31,73.19,24.6,97.36,341.8,47.8,31.472
2025-06-08 12:06:20,48,30,71.39,25.3,97.36,341.8,47.8,32.2
2025-06-08 12:11:20,34,22,70.7,25.5,97.37,342.6,47.6,32.952
2025-06-08 12:16:20,34,36,69.64,25.9,97.37,342.8,47.8,33.464
2025-06-08 12:21:20,28,39,67.75,25.9,97.37,340.0,48.2,33.654
2025-06-08 12:26:20,31,33,69.02,25.7,97.38,340.6,48.2,33.628
2025-06-08 12:31:20,41,27,71.3,25.4,97.38,342.0,48.0,33.852
2025-06-08 12:36:20,43,27,69.39,25.8,97.37,342.2,47.8,34.263999999999996
2025-06-08 12:41:20,39,34,69.0,25.8,97.37,341.2,48.0,34.476
2025-06-08 12:46:20,33,29,72.81,26.2,97.37,340.2,48.2,35.152
2025-06-08 12:51:20,34,30,71.38,26.6,97.37,340.4,48.0,36.001999999999995
2025-06-08 12:56:20,43,32,68.27,26.8,97.37,341.2,48.2,36.888
2025-06-08 13:01:20,43,38,67.56,26.8,97.37,338.8,48.4,37.326
2025-06-08 13:06:20,26,25,68.36,26.7,97.37,341.8,48.2,37.278000000000006
2025-06-08 13:11:20,35,29,68.78,26.2,97.36,340.0,48.2,37.54
2025-06-08 13:16:20,42,25,71.92,26.3,97.35,341.0,48.0,37.089999999999996
2025-06-08 13:21:20,26,30,74.13,26.1,97.35,342.0,48.0,37.074
2025-06-08 13:26:20,23,40,68.53,26.6,97.35,340.6,48.0,36.888
2025-06-08 13:31:20,40,35,71.74,27.3,97.33,340.6,48.2,36.1
2025-06-08 13:36:20,22,30,67.55,26.7,97.33,341.2,48.0,35.39
2025-06-08 13:41:20,29,28,67.98,27.0,97.32,339.8,48.2,35.412
2025-06-08 13:46:20,35,34,69.45,27.3,97.32,339.2,48.4,36.086
2025-06-08 13:51:20,34,22,65.14,27.0,97.31,338.8,48.6,36.576
2025-06-08 13:56:20,46,43,66.1,27.2,97.31,337.0,48.8,37.278
2025-06-08 14:01:20,41,24,65.69,27.2,97.31,339.4,48.4,37.726
2025-06-08 14:06:20,40,33,64.31,27.9,97.31,339.8,48.2,37.652
2025-06-08 14:11:20,45,39,67.09,27.4,97.31,339.4,48.2,38.202
2025-06-08 14:16:20,35,31,64.58,27.6,97.29,339.2,48.4,38.626
2025-06-08 14:21:20,36,22,67.02,27.6,97.30,340.4,48.2,38.714
2025-06-08 14:26:20,32,25,66.32,27.5,97.29,339.8,48.4,38.138
2025-06-08 14:31:20,34,24,71.86,26.9,97.29,340.2,48.4,37.238
2025-06-08 14:36:21,30,34,70.07,26.4,97.30,338.4,48.6,36.366
2025-06-08 14:41:20,26,29,70.21,26.5,97.30,342.0,48.0,36.8
2025-06-08 14:46:20,25,35,67.33,26.9,97.29,340.6,48.2,36.064
2025-06-08 14:51:20,33,37,68.27,26.7,97.28,340.2,48.4,35.738
2025-06-08 14:56:20,42,35,68.96,26.5,97.27,341.8,48.0,35.888
2025-06-08 15:01:20,35,35,67.87,26.7,97.27,340.4,48.2,35.314
2025-06-08 15:06:20,41,38,67.02,26.8,97.26,341.2,48.0,34.638
2025-06-08 15:11:20,36,40,69.63,26.4,97.26,341.2,48.0,34.739999999999995
2025-06-08 15:16:20,45,38,72.93,26.5,97.25,342.0,48.0,34.85
2025-06-08 15:21:20,42,25,71.46,26.4,97.25,340.2,48.2,35.452
2025-06-08 15:26:20,36,36,69.9,26.7,97.24,343.0,47.8,35.388
2025-06-08 15:31:20,32,29,70.12,26.5,97.25,343.4,47.8,35.013999999999996
2025-06-08 15:36:20,44,30,72.26,26.1,97.25,342.6,48.0,34.501999999999995
2025-06-08 15:41:20,39,36,70.93,26.0,97.24,342.6,47.8,34.088
2025-06-08 15:46:20,38,33,72.55,25.9,97.24,344.2,47.6,33.626
2025-06-08 15:51:20,41,38,72.99,26.0,97.24,343.6,47.4,33.738
2025-06-08 15:56:20,33,48,70.84,26.2,97.25,339.8,48.4,34.888
2025-06-08 16:01:20,31,40,70.41,26.5,97.25,341.8,47.6,36.876
2025-06-08 16:06:20,32,30,69.1,27.4,97.24,343.6,47.6,38.538
2025-06-08 16:11:20,39,35,67.75,27.4,97.24,343.8,47.6,39.928
2025-06-08 16:16:20,37,31,69.08,26.9,97.24,341.0,48.0,41.102
2025-06-08 16:21:20,33,27,66.85,27.3,97.24,342.8,47.8,42.114
2025-06-08 16:26:20,35,32,68.5,27.8,97.24,341.0,48.2,42.638
2025-06-08 16:31:20,42,32,65.35,27.9,97.22,342.0,47.8,42.827999999999996
2025-06-08 16:36:20,43,28,67.38,27.5,97.22,341.0,48.2,41.988
2025-06-08 16:41:20,33,44,66.52,27.0,97.20,341.4,48.2,42.074
2025-06-08 16:46:20,34,46,66.37,27.5,97.20,343.0,47.8,42.102000000000004
2025-06-08 16:51:20,30,37,67.02,27.1,97.20,341.4,48.2,42.114
2025-06-08 16:56:20,35,30,70.08,27.7,97.20,341.8,48.0,42.274
2025-06-08 17:01:20,35,34,66.38,27.1,97.20,343.0,47.8,42.404
2025-06-08 17:06:20,34,38,67.85,27.3,97.19,343.2,47.8,42.288
2025-06-08 17:11:20,34,26,67.02,27.2,97.18,342.6,47.8,42.19
2025-06-08 17:16:20,32,33,67.22,27.5,97.18,341.4,48.0,42.226
2025-06-08 17:21:20,32,31,67.18,27.8,97.17,343.0,47.8,42.298
2025-06-08 17:26:20,42,24,64.58,27.6,97.17,343.8,47.6,42.278000000000006
2025-06-08 17:31:20,30,31,67.41,27.5,97.17,344.6,47.6,41.624
2025-06-08 17:36:20,38,32,67.24,27.6,97.18,345.8,47.2,41.275999999999996
2025-06-08 17:41:20,33,23,68.2,27.3,97.18,342.4,47.8,41.352
2025-06-08 17:46:20,27,42,64.98,27.6,97.17,345.2,47.2,39.85
2025-06-08 17:51:20,28,43,65.51,27.1,97.17,344.6,47.4,39.326
2025-06-08 17:56:20,41,28,67.36,27.1,97.17,344.8,47.4,38.188
2025-06-08 18:01:20,38,33,68.18,27.3,97.17,345.2,47.2,36.676
2025-06-08 18:06:20,39,38,68.3,27.4,97.17,346.0,47.0,35.345
2025-06-08 18:11:20,28,38,67.07,27.3,97.18,345.0,47.2,34.154
2025-06-08 18:16:20,37,41,66.11,26.8,97.19,346.2,47.2,33.064
2025-06-08 18:21:20,38,25,66.16,26.8,97.19,345.0,47.4,32.114
2025-06-08 18:26:20,31,29,65.4,26.5,97.21,349.0,46.6,31.412
2025-06-08 18:31:20,29,37,69.02,26.4,97.20,347.8,46.8,30.810000000000002
2025-06-08 18:36:20,44,30,68.95,26.2,97.21,347.4,47.0,30.45
2025-06-08 18:41:20,34,34,69.45,26.2,97.21,348.4,46.8,30.322000000000003
2025-06-08 18:46:20,28,36,67.2,26.6,97.20,350.4,46.4,30.062
2025-06-08 18:51:20,39,40,68.85,26.5,97.20,348.8,46.6,29.748
2025-06-08 18:56:20,28,40,66.91,26.3,97.20,346.4,47.2,29.386000000000003
2025-06-08 19:01:20,31,30,68.95,26.1,97.20,348.8,46.8,29.048000000000002
2025-06-08 19:06:20,35,31,67.89,26.0,97.21,348.4,46.8,28.71
2025-06-08 19:11:20,33,38,67.78,25.9,97.20,348.4,46.4,28.424
2025-06-08 19:16:20,32,40,68.88,26.0,97.21,349.8,46.6,28.224
2025-06-08 19:21:20,27,30,69.55,25.9,97.20,347.4,47.0,27.998
2025-06-08 19:26:20,38,31,71.72,25.7,97.20,348.8,46.6,27.71
2025-06-08 19:31:20,36,32,69.63,25.8,97.20,351.0,46.2,27.436
2025-06-08 19:36:20,41,32,70.06,25.8,97.21,349.0,46.8,27.124000000000002
2025-06-08 19:41:20,42,34,70.56,25.7,97.21,350.2,46.4,26.838
2025-06-08 19:46:20,48,29,71.86,25.5,97.21,347.8,47.0,26.562
2025-06-08 19:51:20,36,25,72.11,25.5,97.22,347.8,46.8,26.3
2025-06-08 19:56:20,33,32,71.21,25.4,97.22,350.8,46.2,26.036
2025-06-08 20:01:20,35,32,71.95,25.3,97.22,350.0,46.4,25.836000000000002
2025-06-08 20:06:20,48,30,73.59,25.1,97.22,349.2,46.6,25.598000000000003
2025-06-08 20:11:20,30,21,72.22,25.2,97.22,350.2,46.4,25.426
2025-06-08 20:16:20,39,39,72.96,25.1,97.22,348.2,47.0,25.224
2025-06-08 20:21:20,46,38,72.61,25.0,97.23,346.8,47.0,25.036
2025-06-08 20:26:20,42,39,74.28,24.9,97.25,350.0,46.4,24.874000000000002
2025-06-08 20:31:20,31,36,75.65,24.8,97.25,347.6,47.0,24.7
2025-06-08 20:36:20,40,36,75.82,24.7,97.24,348.6,46.6,24.524
2025-06-08 20:41:20,36,35,75.94,24.7,97.25,349.0,46.6,24.336000000000002
2025-06-08 20:46:20,35,29,77.58,24.2,97.26,350.6,46.2,24.136000000000003
2025-06-08 20:51:20,38,31,80.06,24.0,97.26,349.8,46.6,23.912
2025-06-08 20:56:20,42,29,80.6,23.6,97.26,348.6,46.8,23.712
2025-06-08 21:01:20,34,38,82.17,23.3,97.26,348.6,46.6,23.474
2025-06-08 21:06:20,32,36,83.49,23.1,97.27,350.2,46.4,23.286
